三峡新材	600293	17:12	10.84	7.43%	放量突破20日	
赤天化	600227	17:12	6.81	10.02%	主力上车1	
森特股份	603098	17:11	22.94	10.02%	主力上车1	
森特股份	603098	17:11	22.94	10.02%	放量突破20日	
大豪科技	603025	17:11	26.93	5.28%	放量突破20日	
华铁科技	603300	17:11	12.05	10.05%	主力上车1	
华铁科技	603300	17:11	12.05	10.05%	主力上车2	
华铁科技	603300	17:11	12.05	10.05%	放量突破20日	
银龙股份	603969	17:11	18.69	6.56%	放量突破20日	
京汉股份	000615	17:11	13.35	9.97%	突破箱体	
西藏矿业	000762	17:11	18.05	9.99%	主力上车1	
雅化集团	002497	17:11	14.32	9.98%	主力上车1	
华斯股份	002494	17:11	13.62	5.83%	放量突破20日	
长青集团	002616	17:10	10.86	6.16%	主力上车1	
长青集团	002616	17:10	10.86	6.16%	主力上车2	
长青集团	002616	17:10	10.86	6.16%	放量突破20日	
爱康科技	002610	17:10	2.68	9.84%	主力上车1	
爱康科技	002610	17:10	2.68	9.84%	主力上车2	
金银河	300619	17:10	42.94	9.99%	主力上车1	
