盛和资源	600392	16:53	22.22	10.00%	突破箱体	
万家文化	600576	16:53	10.35	9.99%	主力上车1	
万家文化	600576	16:53	10.35	9.99%	突破箱体	
交大昂立	600530	16:53	6.19	9.95%	主力上车1	
交大昂立	600530	16:53	6.19	9.95%	主力上车2	
鲁抗医药	600789	16:53	9.09	10.05%	主力上车1	
柳钢股份	601003	16:53	6.15	10.02%	主力上车1	
怡球资源	601388	16:53	4.97	9.96%	主力上车1	
日播时尚	603196	16:52	13.86	5.80%	放量突破20日	
泰晶科技	603738	16:52	31.69	5.85%	放量突破20日	
至正股份	603991	16:52	36.83	5.26%	放量突破20日	
华荣股份	603855	16:52	13.94	8.82%	放量突破20日	
东方电子	000682	16:52	5.72	10.00%	主力上车1	
东方电子	000682	16:52	5.72	10.00%	主力上车2	
大冶特钢	000708	16:52	14.38	6.20%	突破箱体	
太钢不锈	000825	16:52	5.74	9.96%	主力上车1	
太钢不锈	000825	16:52	5.74	9.96%	主力上车2	
达安基因	002030	16:52	20.49	5.46%	放量突破20日	
莱茵生物	002166	16:52	12.03	9.96%	主力上车1	
莱茵生物	002166	16:52	12.03	9.96%	主力上车2	
莱茵生物	002166	16:52	12.03	9.96%	放量突破20日	
莱茵生物	002166	16:52	12.03	9.96%	突破箱体	
闽发铝业	002578	16:52	5.41	9.96%	主力上车1	
闽发铝业	002578	16:52	5.41	9.96%	主力上车2	
东方铁塔	002545	16:52	13.08	5.91%	主力上车1	
金轮股份	002722	16:51	28.81	4.54%	突破箱体	
皮阿诺	002853	16:51	75.24	10.00%	突破箱体	
启迪设计	300500	16:51	30.98	10.01%	突破箱体	
今天国际	300532	16:51	26.28	10.00%	主力上车1	
捷捷微电	300623	16:51	66.40	3.48%	突破箱体	
