吉大通信	300597	09:43	23.30	3.33%	分时条件转日线	
必康股份	002411	11:05	26.99	2.04%	绝杀2	
荣盛石化	002493	10:52	10.45	2.55%	绝杀2	
绿茵生态	002887	10:48	102.58	5.17%	成交额大于500	
西水股份	600291	10:47	30.74	4.13%	分时条件转日线	
东方航空	600115	10:45	6.94	2.36%	绝杀2	
华联控股	000036	10:44	9.85	2.60%	绝杀2	
惠达卫浴	603385	10:42	26.59	3.71%	绝杀2	
华联股份	000882	10:42	3.27	2.19%	绝杀2	
航天机电	600151	10:36	8.09	2.53%	绝杀2	
马应龙	600993	10:34	22.98	3.19%	绝杀2	
中青宝	300052	10:28	15.12	3.56%	绝杀2	
佳创视讯	300264	10:28	8.16	2.64%	绝杀2	
共进股份	603118	10:23	10.40	3.28%	绝杀2	
吉林化纤	000420	10:23	3.18	2.25%	绝杀2	
佛山照明	000541	10:16	9.60	3.34%	绝杀2	
太空板业	300344	10:13	12.55	2.37%	绝杀2	
华铭智能	300462	10:13	36.42	5.20%	分时条件转日线	
*ST墨龙	002490	10:11	5.62	4.66%	绝杀2	
德尔未来	002631	10:11	13.78	2.53%	绝杀2	
德宏股份	603701	10:06	23.20	5.45%	绝杀2	
欣天科技	300615	10:04	35.60	3.88%	绝杀2	
吉比特	603444	10:04	245.96	2.35%	成交额大于500	
凯迪生态	000939	10:03	4.95	3.77%	绝杀2	
和而泰	002402	10:03	11.17	2.38%	绝杀2	
意华股份	002897	10:03	48.21	3.83%	绝杀2	
九强生物	300406	10:02	19.03	3.76%	绝杀2	
山东黄金	600547	10:02	30.12	2.38%	绝杀2	
超讯通信	603322	10:01	46.94	4.92%	绝杀2	
中通国脉	603559	09:59	50.83	5.50%	分时条件转日线	
深圳新星	603978	09:59	112.86	4.64%	成交额大于500	
江铃汽车	000550	09:59	18.27	2.24%	绝杀2	
太辰光	300570	09:58	26.31	3.62%	分时条件转日线	
广和通	300638	09:58	44.28	4.43%	绝杀2	
天房发展	600322	09:56	6.88	3.30%	绝杀2	
莎普爱思	603168	09:55	23.87	2.93%	绝杀2	
广宇发展	000537	09:55	14.79	2.07%	绝杀2	
美菱电器	000521	09:55	5.92	3.68%	绝杀2	
兆驰股份	002429	09:54	3.73	2.19%	绝杀2	
实丰文化	002862	09:54	35.93	2.86%	绝杀2	
美格智能	002881	09:54	36.40	2.82%	绝杀2	
康旗股份	300061	09:54	17.83	2.53%	绝杀2	
天山生物	300313	09:54	11.31	2.08%	绝杀2	
新湖中宝	600208	09:53	4.56	2.24%	绝杀2	
康惠制药	603139	09:53	32.00	2.20%	绝杀2	
和科达	002816	09:52	26.17	2.83%	绝杀2	
富瀚微	300613	09:51	239.90	2.69%	成交额大于500	
*ST大控	600747	09:51	3.21	2.23%	绝杀2	
顾家家居	603816	09:51	59.16	3.50%	绝杀2	
茂硕电源	002660	09:50	11.93	2.14%	绝杀2	
杭萧钢构	600477	09:49	11.85	2.42%	绝杀2	
星湖科技	600866	09:49	5.01	2.45%	绝杀2	
国农科技	000004	09:48	25.30	4.55%	绝杀2	
江苏国泰	002091	09:48	10.60	2.91%	绝杀2	
思特奇	300608	09:47	38.50	2.48%	绝杀2	
全筑股份	603030	09:46	9.24	3.59%	绝杀2	
鼎信通讯	603421	09:46	31.75	2.25%	绝杀2	
莱宝高科	002106	09:46	10.08	2.02%	绝杀2	
东华能源	002221	09:46	12.14	2.27%	绝杀2	
富春股份	300299	09:45	11.00	2.04%	绝杀2	
东方网力	300367	09:45	15.40	2.26%	绝杀2	
贵州茅台	600519	09:45	684.68	0.87%	成交额大于500	
恒邦股份	002237	09:44	11.12	2.21%	绝杀2	
科士达	002518	09:43	18.50	2.10%	绝杀2	
京泉华	002885	09:43	46.26	3.65%	绝杀2	
网宿科技	300017	09:43	9.28	2.65%	绝杀2	
苏大维格	300331	09:43	21.66	2.12%	绝杀2	
邦讯技术	300312	09:43	13.27	2.47%	绝杀2	
安靠智电	300617	09:43	70.71	2.02%	绝杀2	

中富通	300560	09:43	37.10	2.37%	绝杀2	
华大基因	300676	09:41	251.50	2.61%	成交额大于500	
京运通	601908	09:40	6.21	2.64%	绝杀2	
时代万恒	600241	09:38	12.16	5.65%	绝杀2	
华锋股份	002806	09:37	25.83	5.04%	绝杀2	
三维丝	300056	09:37	10.45	3.47%	绝杀2	
安科生物	300009	09:35	23.70	2.82%	绝杀2	
汇金股份	300368	09:34	10.61	2.12%	绝杀2	
*ST中安	600654	09:34	5.86	5.02%	绝杀2	
众泰汽车	000980	09:33	14.35	3.02%	绝杀2	
超华科技	002288	09:33	6.53	4.31%	绝杀2	
海信电器	600060	09:32	16.20	4.11%	绝杀2	
阿科力	603722	09:31	67.65	10.00%	成交额大于500	
深 赛 格	000058	09:31	9.33	5.07%	绝杀2	
华统股份	002840	09:30	32.60	2.23%	绝杀2	
大富科技	300134	09:30	13.86	3.51%	绝杀2	
镇海股份	603637	09:29	24.26	2.75%	绝杀2	
亚玛顿	002623	09:28	31.00	2.65%	绝杀2	
三垒股份	002621	09:28	15.76	2.27%	绝杀2	
三六五网	300295	09:28	22.08	2.03%	绝杀2	
天华超净	300390	09:28	10.19	4.09%	绝杀2	
