佛山照明	000541	10:11	9.53	0.85%	绝杀2	
中水渔业	000798	10:11	9.02	1.69%	绝杀2	
横店东磁	002056	10:11	11.74	5.48%	分时条件转日线	
胜利精密	002426	10:11	6.00	3.99%	绝杀2	
伊力特	600197	10:10	25.40	2.58%	绝杀2	
迎驾贡酒	603198	10:09	18.96	2.05%	绝杀2	
爱乐达	300696	10:08	101.50	9.13%	成交额大于500	
信达地产	600657	10:05	5.82	1.75%	绝杀2	
洋河股份	002304	10:04	115.00	2.61%	成交额大于500	
水井坊	600779	10:03	49.68	2.99%	绝杀2	
中材国际	600970	10:03	9.53	0.74%	绝杀2	
科斯伍德	300192	10:02	14.27	1.35%	绝杀2	
兆驰股份	002429	10:00	3.81	0.00%	绝杀2	
金财互联	002530	10:00	25.99	2.57%	绝杀2	
民盛金科	002647	10:00	34.28	-0.38%	绝杀2	
合盛硅业	603260	09:58	81.19	1.95%	分时条件转日线	
荃银高科	300087	09:57	11.53	1.05%	绝杀2	
乐心医疗	300562	09:57	27.67	2.90%	绝杀2	
力星股份	300421	09:55	25.07	0.64%	绝杀2	
鼎龙股份	300054	09:53	12.06	4.69%	绝杀2	
大丰实业	603081	09:52	22.96	1.64%	绝杀2	
志邦股份	603801	09:52	56.20	2.72%	绝杀2	
剑桥科技	603083	09:50	31.72	9.99%	成交额大于500	
金徽酒	603919	09:50	20.67	0.93%	绝杀2	
天桥起重	002523	09:49	5.68	1.43%	绝杀2	
联美控股	600167	09:48	28.65	3.13%	绝杀2	
吉林化纤	000420	09:45	3.27	0.62%	绝杀2	
勘设股份	603458	09:43	83.93	1.88%	成交额大于500	
上海天洋	603330	09:43	49.98	1.59%	绝杀2	
华联控股	000036	09:43	9.95	0.61%	绝杀2	
安泰科技	000969	09:43	10.05	2.66%	绝杀2	
鹭燕医药	002788	09:42	37.95	2.32%	绝杀2	
吉比特	603444	09:41	250.00	1.48%	绝杀2	
雏鹰农牧	002477	09:40	4.37	2.34%	绝杀2	
长海股份	300196	09:40	13.74	1.10%	绝杀2	
瑞丰高材	300243	09:40	12.28	1.07%	绝杀2	
大连圣亚	600593	09:39	24.20	0.79%	绝杀2	
美菱电器	000521	09:39	5.83	-0.51%	绝杀2	
金洲慈航	000587	09:39	6.77	0.15%	绝杀2	
恒通科技	300374	09:38	21.77	-0.64%	绝杀2	
金银河	300619	09:38	77.50	9.77%	成交额大于500	
哈空调	600202	09:37	10.15	3.57%	绝杀2	
赛轮金宇	601058	09:37	3.66	3.39%	绝杀2	
酒鬼酒	000799	09:37	29.70	1.16%	绝杀2	
誉衡药业	002437	09:36	7.21	-1.23%	绝杀2	
海信电器	600060	09:35	16.05	2.69%	绝杀2	
新华百货	600785	09:35	22.50	-1.19%	绝杀2	
大业股份	603278	09:35	29.36	10.00%	成交额大于500	
北纬科技	002148	09:34	10.99	1.57%	绝杀2	
韵达股份	002120	09:34	45.68	1.65%	绝杀2	
拓日新能	002218	09:34	4.92	0.20%	绝杀2	
双箭股份	002381	09:34	10.18	1.90%	绝杀2	
青龙管业	002457	09:34	13.85	0.00%	绝杀2	
实丰文化	002862	09:34	36.68	1.21%	绝杀2	
安科生物	300009	09:34	24.14	2.20%	绝杀2	
华铭智能	300462	09:33	39.69	4.23%	成交额大于500	
中光防雷	300414	09:33	25.30	-1.09%	绝杀2	
歌华有线	600037	09:33	14.57	-0.27%	绝杀2	
贵州茅台	600519	09:33	695.40	1.06%	成交额大于500	
云赛智联	600602	09:33	7.22	1.55%	绝杀2	
勘设股份	603458	09:33	82.55	0.21%	绝杀2	
吉比特	603444	09:33	246.30	-0.02%	成交额大于500	
东珠景观	603359	09:33	45.88	-0.28%	绝杀2	
超讯通信	603322	09:33	50.15	1.91%	成交额大于500	
璞泰来	603659	09:33	56.13	9.99%	成交额大于500	
*ST墨龙	002490	09:32	5.54	0.36%	绝杀2	
海川智能	300720	09:31	36.26	10.01%	成交额大于500	
长盛轴承	300718	09:31	54.82	5.28%	成交额大于500	
华信新材	300717	09:31	43.96	10.01%	成交额大于500	
广哈通信	300711	09:31	34.29	10.01%	成交额大于500	
聚灿光电	300708	09:31	36.45	9.99%	成交额大于500	
透景生命	300642	09:31	111.04	0.04%	成交额大于500	
