博信股份	600083	21:32	14.52	10.00%	主力上车1	
博信股份	600083	21:32	14.52	10.00%	主力上车2	
敦煌种业	600354	21:31	8.43	10.05%	主力上车1	
鄂尔多斯	600295	21:31	13.00	9.98%	主力上车1	
鄂尔多斯	600295	21:31	13.00	9.98%	主力上车2	
天富能源	600509	21:31	8.15	9.99%	主力上车1	
天富能源	600509	21:31	8.15	9.99%	主力上车2	
方大特钢	600507	21:31	10.02	9.99%	主力上车1	
春兰股份	600854	21:31	6.96	9.95%	主力上车1	
春兰股份	600854	21:31	6.96	9.95%	放量突破20日	
中路股份	600818	21:31	22.92	9.98%	主力上车1	
中路股份	600818	21:31	22.92	9.98%	主力上车2	
中路股份	600818	21:31	22.92	9.98%	放量突破20日	
昊华能源	601101	21:31	9.96	10.06%	主力上车1	
安德利	603031	21:31	37.02	10.01%	主力上车1	
安德利	603031	21:31	37.02	10.01%	放量突破20日	
恒通股份	603223	21:31	24.86	10.00%	主力上车1	
恒通股份	603223	21:31	24.86	10.00%	主力上车2	
恒通股份	603223	21:31	24.86	10.00%	放量突破20日	
隆鑫通用	603766	21:31	7.46	5.07%	主力上车1	
隆鑫通用	603766	21:31	7.46	5.07%	主力上车2	
柳 工	000528	21:31	9.20	5.26%	主力上车1	
上峰水泥	000672	21:31	11.11	10.00%	主力上车1	
高新发展	000628	21:31	10.75	10.03%	主力上车1	
高新发展	000628	21:31	10.75	10.03%	主力上车2	
四川美丰	000731	21:31	8.31	5.32%	主力上车1	
四川美丰	000731	21:31	8.31	5.32%	主力上车2	
大地传媒	000719	21:31	10.92	5.10%	放量突破20日	
中国武夷	000797	21:31	10.40	10.05%	主力上车1	
中国武夷	000797	21:31	10.40	10.05%	主力上车2	
博深工具	002282	21:30	18.69	10.01%	主力上车1	
腾邦国际	300178	21:30	14.36	10.04%	主力上车1	
腾邦国际	300178	21:30	14.36	10.04%	主力上车2	
康跃科技	300391	21:30	17.39	9.99%	主力上车1	
华鹏飞	300350	21:30	11.80	9.97%	主力上车1	
