ST成城	600247	17:21	9.51	4.97%	主力上车1	
沧州大化	600230	17:21	40.91	10.00%	主力上车1	
商业城	600306	17:21	13.88	6.28%	放量突破20日	
曙光股份	600303	17:21	10.64	5.77%	放量突破20日	
华丽家族	600503	17:21	7.19	9.94%	主力上车1	
新华医疗	600587	17:21	18.98	10.03%	主力上车1	
新华医疗	600587	17:21	18.98	10.03%	主力上车2	
华银电力	600744	17:21	5.13	10.09%	主力上车1	
华银电力	600744	17:21	5.13	10.09%	主力上车2	
新华锦	600735	17:21	12.55	9.99%	主力上车1	
新华锦	600735	17:21	12.55	9.99%	主力上车2	
君正集团	601216	17:21	5.09	5.38%	放量突破20日	
上海天洋	603330	17:20	45.05	10.01%	主力上车1	
上海天洋	603330	17:20	45.05	10.01%	主力上车2	
广信股份	603599	17:20	15.46	7.51%	放量突破20日	
*ST中富	000659	17:20	4.66	4.95%	主力上车1	
厦门港务	000905	17:20	15.08	5.01%	主力上车1	
厦门港务	000905	17:20	15.08	5.01%	主力上车2	
秦川机床	000837	17:20	8.09	10.07%	主力上车1	
秦川机床	000837	17:20	8.09	10.07%	主力上车2	
中水渔业	000798	17:20	9.25	9.99%	主力上车1	
中水渔业	000798	17:20	9.25	9.99%	主力上车2	
中水渔业	000798	17:20	9.25	9.99%	放量突破20日	
青岛金王	002094	17:20	21.31	10.02%	主力上车1	
青岛金王	002094	17:20	21.31	10.02%	主力上车2	
青岛金王	002094	17:20	21.31	10.02%	放量突破20日	
江苏国泰	002091	17:20	10.59	9.85%	放量突破20日	
东华能源	002221	17:20	11.50	7.68%	放量突破20日	
东晶电子	002199	17:20	15.16	10.01%	主力上车1	
东晶电子	002199	17:20	15.16	10.01%	主力上车2	
道明光学	002632	17:20	8.78	10.03%	主力上车1	
道明光学	002632	17:20	8.78	10.03%	主力上车2	
青松股份	300132	17:19	8.64	10.06%	主力上车1	
青松股份	300132	17:19	8.64	10.06%	主力上车2	
青松股份	300132	17:19	8.64	10.06%	放量突破20日	
乐心医疗	300562	17:19	21.40	10.03%	主力上车1	
