元隆雅图	002878	15:02	33.45	4.60%	主力上车1	
厦门信达	000701	15:01	13.44	3.46%	放量突破20日	
银轮股份	002126	15:01	10.68	2.59%	主力上车1	
银轮股份	002126	15:01	10.68	2.59%	主力上车2	
长春一东	600148	14:58	36.21	9.99%	主力上车1	
时代新材	600458	14:57	12.34	8.82%	放量突破20日	
贵航股份	600523	14:57	20.23	5.69%	主力上车1	
贵航股份	600523	14:57	20.23	5.69%	主力上车2	
中航高科	600862	14:57	10.70	9.30%	主力上车1	
博天环境	603603	14:57	40.98	10.01%	主力上车1	
漳州发展	000753	14:57	4.77	4.38%	放量突破20日	
东莞控股	000828	14:57	13.40	5.35%	主力上车1	
东莞控股	000828	14:57	13.40	5.35%	主力上车2	
诺 普 信	002215	14:56	8.38	2.07%	主力上车1	
诺 普 信	002215	14:56	8.38	2.07%	主力上车2	
宏大爆破	002683	14:56	9.17	2.00%	放量突破20日	
金明精机	300281	14:56	14.61	-1.02%	主力上车1	
金明精机	300281	14:56	14.61	-1.02%	主力上车2	
大同煤业	601001	14:55	6.36	10.03%	主力上车1	
大同煤业	601001	14:55	6.36	10.03%	主力上车2	
厦门空港	600897	14:55	25.75	4.34%	放量突破20日	
新泉股份	603179	14:55	43.22	5.36%	主力上车1	
新泉股份	603179	14:55	43.22	5.36%	主力上车2	
天成自控	603085	14:55	29.61	4.04%	主力上车1	
海南高速	000886	14:55	5.10	2.62%	放量突破20日	
凯撒旅游	000796	14:55	12.30	10.02%	主力上车1	
凯撒旅游	000796	14:55	12.30	10.02%	主力上车2	
凯撒旅游	000796	14:55	12.30	10.02%	放量突破20日	
濮耐股份	002225	14:54	6.49	10.00%	主力上车1	
濮耐股份	002225	14:54	6.49	10.00%	主力上车2	
濮耐股份	002225	14:54	6.49	10.00%	放量突破20日	
飞马国际	002210	14:54	10.92	4.00%	放量突破20日	
卫星石化	002648	14:54	17.00	3.98%	放量突破20日	
四方达	300179	14:54	7.11	10.06%	主力上车1	
四方达	300179	14:54	7.11	10.06%	主力上车2	
四方达	300179	14:54	7.11	10.06%	放量突破20日	
太阳鸟	300123	14:54	14.53	9.99%	主力上车1	
太阳鸟	300123	14:54	14.53	9.99%	主力上车2	
九鼎投资	600053	14:53	35.19	3.53%	放量突破20日	
楚天高速	600035	14:53	5.81	5.44%	放量突破20日	
中原高速	600020	14:53	6.16	10.00%	主力上车1	
浙江东方	600120	14:53	27.30	5.94%	放量突破20日	
江苏舜天	600287	14:53	8.15	1.75%	放量突破20日	
外运发展	600270	14:53	18.92	2.71%	放量突破20日	
华业资本	600240	14:53	9.59	9.98%	主力上车1	
华业资本	600240	14:53	9.59	9.98%	主力上车2	
华业资本	600240	14:53	9.59	9.98%	放量突破20日	
亚星客车	600213	14:53	11.15	1.46%	放量突破20日	
粤泰股份	600393	14:53	7.75	1.97%	放量突破20日	
国机汽车	600335	14:53	12.45	3.23%	放量突破20日	
洪都航空	600316	14:53	17.51	9.99%	主力上车1	
洪都航空	600316	14:53	17.51	9.99%	主力上车2	
洪都航空	600316	14:53	17.51	9.99%	放量突破20日	
贵航股份	600523	14:53	20.09	4.96%	放量突破20日	
海航基础	600515	14:53	10.67	5.85%	放量突破20日	
阳煤化工	600691	14:53	3.29	10.03%	主力上车1	
阳煤化工	600691	14:53	3.29	10.03%	主力上车2	
城投控股	600649	14:53	11.03	5.35%	主力上车1	
城投控股	600649	14:53	11.03	5.35%	主力上车2	
城投控股	600649	14:53	11.03	5.35%	放量突破20日	
大众公用	600635	14:53	5.58	3.14%	放量突破20日	
天宸股份	600620	14:53	12.64	10.01%	主力上车1	
天宸股份	600620	14:53	12.64	10.01%	主力上车2	
天宸股份	600620	14:53	12.64	10.01%	放量突破20日	
厦门国贸	600755	14:53	10.01	7.52%	放量突破20日	
锦江股份	600754	14:53	28.27	4.20%	放量突破20日	
重庆百货	600729	14:53	27.46	0.04%	放量突破20日	
彩虹股份	600707	14:53	8.29	9.95%	主力上车1	
香溢融通	600830	14:53	10.17	7.28%	放量突破20日	
京能置业	600791	14:53	10.78	10.00%	主力上车1	
龙江交通	601188	14:53	4.94	4.44%	放量突破20日	
际华集团	601718	14:53	9.08	4.61%	放量突破20日	
金徽酒	603919	14:53	20.20	6.54%	放量突破20日	
百合花	603823	14:53	20.69	9.99%	主力上车1	
宜华健康	000150	14:53	25.61	0.00%	放量突破20日	
富奥股份	000030	14:53	9.34	3.43%	放量突破20日	
中油资本	000617	14:53	18.34	10.02%	主力上车1	
中油资本	000617	14:53	18.34	10.02%	主力上车2	
黔轮胎Ａ	000589	14:53	5.93	3.13%	放量突破20日	
软控股份	002073	14:52	8.91	-0.45%	放量突破20日	
瑞泰科技	002066	14:52	14.04	5.17%	放量突破20日	
荣盛发展	002146	14:52	10.35	1.77%	放量突破20日	
雅百特	002323	14:52	10.37	0.39%	放量突破20日	
海峡股份	002320	14:52	14.66	4.42%	放量突破20日	
北京利尔	002392	14:52	6.22	10.09%	主力上车1	
北京利尔	002392	14:52	6.22	10.09%	放量突破20日	
凯龙股份	002783	14:52	22.26	9.98%	主力上车1	
埃斯顿	002747	14:52	11.47	3.15%	放量突破20日	
三六五网	300295	14:52	19.14	2.46%	放量突破20日	
朗玛信息	300288	14:52	29.22	7.74%	放量突破20日	
