云天化	600096	21:16	8.02	10.01%	主力上车1	
云天化	600096	21:16	8.02	10.01%	主力上车2	
云天化	600096	21:16	8.02	10.01%	放量突破20日	
ST明科	600091	21:16	7.02	4.93%	主力上车1	
澄星股份	600078	21:16	6.49	9.26%	放量突破20日	
五矿发展	600058	21:16	13.65	9.99%	主力上车1	
五矿发展	600058	21:16	13.65	9.99%	主力上车2	
中信证券	600030	21:16	17.78	5.71%	放量突破20日	
南山铝业	600219	21:16	3.65	5.49%	主力上车1	
南山铝业	600219	21:16	3.65	5.49%	主力上车2	
宏达股份	600331	21:16	5.88	7.50%	放量突破20日	
金晶科技	600586	21:16	5.21	6.76%	放量突破20日	
豫光金铅	600531	21:16	8.31	10.07%	主力上车1	
豫光金铅	600531	21:16	8.31	10.07%	主力上车2	
*ST大控	600747	21:16	2.61	4.82%	主力上车1	
实达集团	600734	21:16	11.97	10.02%	主力上车1	
实达集团	600734	21:16	11.97	10.02%	主力上车2	
金瑞矿业	600714	21:16	12.80	9.97%	主力上车1	
同济科技	600846	21:16	8.36	10.00%	主力上车1	
同济科技	600846	21:16	8.36	10.00%	主力上车2	
耀皮玻璃	600819	21:16	7.41	9.94%	主力上车1	
耀皮玻璃	600819	21:16	7.41	9.94%	主力上车2	
耀皮玻璃	600819	21:16	7.41	9.94%	放量突破20日	
*ST厦工	600815	21:16	4.77	5.07%	主力上车1	
*ST厦工	600815	21:16	4.77	5.07%	主力上车2	
云煤能源	600792	21:16	5.47	10.06%	主力上车1	
陕西煤业	601225	21:16	8.95	9.95%	主力上车1	
小康股份	601127	21:16	20.25	9.99%	主力上车1	
小康股份	601127	21:16	20.25	9.99%	主力上车2	
福达股份	603166	21:16	10.78	10.00%	主力上车1	
福达股份	603166	21:16	10.78	10.00%	主力上车2	
宁波精达	603088	21:16	37.79	6.66%	放量突破20日	
新凤鸣	603225	21:15	36.26	10.01%	主力上车1	
新凤鸣	603225	21:15	36.26	10.01%	主力上车2	
元祖股份	603886	21:15	20.55	10.01%	主力上车1	
元祖股份	603886	21:15	20.55	10.01%	放量突破20日	
四通股份	603838	21:15	13.69	6.62%	放量突破20日	
金岭矿业	000655	21:15	8.80	10.00%	主力上车1	
焦作万方	000612	21:15	9.39	9.95%	主力上车1	
焦作万方	000612	21:15	9.39	9.95%	主力上车2	
盛达矿业	000603	21:15	14.25	10.04%	主力上车1	
盛达矿业	000603	21:15	14.25	10.04%	主力上车2	
长江证券	000783	21:15	9.75	6.09%	放量突破20日	
*ST平能	000780	21:15	4.97	5.07%	主力上车1	
*ST平能	000780	21:15	4.97	5.07%	主力上车2	
锦龙股份	000712	21:15	18.99	5.15%	主力上车1	
河钢股份	000709	21:15	4.55	5.81%	主力上车1	
河钢股份	000709	21:15	4.55	5.81%	主力上车2	
贵糖股份	000833	21:15	8.05	9.97%	主力上车1	
贵糖股份	000833	21:15	8.05	9.97%	主力上车2	
黑猫股份	002068	21:15	10.09	5.77%	主力上车1	
黑猫股份	002068	21:15	10.09	5.77%	主力上车2	
三变科技	002112	21:15	16.73	6.63%	放量突破20日	
世联行	002285	21:15	8.16	7.37%	放量突破20日	
欧菲光	002456	21:15	19.34	9.95%	放量突破20日	
云南锗业	002428	21:15	12.11	9.99%	主力上车1	
云南锗业	002428	21:15	12.11	9.99%	放量突破20日	
山西证券	002500	21:15	11.42	10.02%	主力上车1	
山西证券	002500	21:15	11.42	10.02%	主力上车2	
金贵银业	002716	21:15	19.40	6.18%	主力上车1	
蓝思科技	300433	21:14	31.91	10.00%	主力上车1	
